Datum;Anfang;Ende;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
17.06.2017;15:00;16:00;4.519,75;2.053,25;612,25;10.226;16.184,75;166;9.037;13.502,25;2.827,5;1.588,75;338,25;3.430,5
17.06.2017;16:00;17:00;4.528,75;2.045;432,5;9.202,75;13.421;166;9.044;13.457,25;2.887;1.559,5;750,5;3.705,75
17.06.2017;17:00;18:00;4.500,25;2.045,75;427;8.021,25;10.130;166;9.025,75;13.629,25;3.150,75;1.514;858;4.368
17.06.2017;18:00;19:00;4.519,25;2.005,5;477,25;6.559,75;6.408,75;166;9.024;13.788;3.559,75;1.534,5;2.254,5;4.701
17.06.2017;19:00;20:00;4.561,5;1.999,25;446,5;5.046;3.128;166,25;9.027;14.054,25;4.047;1.543;3.139,5;4.751
17.06.2017;20:00;21:00;4.552,5;1.928,75;328;4.125,5;925,5;167;9.003,75;14.160;4.400,5;1.540;3.022,5;4.797
17.06.2017;21:00;22:00;4.535,25;1.945,25;310,5;3.540,25;55,75;167,75;9.023,75;14.195,5;4.492,25;1.499,75;3.035,75;4.636
17.06.2017;22:00;23:00;4.505,75;1.933,75;270,5;3.613,75;0;168,25;8.999;14.102,75;4.488,75;1.495,25;2.572,75;4.361,25
17.06.2017;23:00;00:00;4.504,75;1.965,25;301,75;3.653,25;0;165;9.033,5;14.179,25;4.136,75;1.472,25;2.501,5;4.158,5
18.06.2017;00:00;01:00;4.484,75;1.971;331,75;3.561,25;0;165;9.035,75;14.226,25;3.558,25;1.461;1.131,25;4.224,25
18.06.2017;01:00;02:00;4.473,75;1.969,75;411;3.303;0;165;9.019,25;14.087;2.974,5;1.398,75;570,5;3.698,25
18.06.2017;02:00;03:00;4.447,5;1.977,75;537,5;2.819,5;0;165;8.996,5;14.116,75;2.247,75;1.354,5;388,75;3.541,25
18.06.2017;03:00;04:00;4.440,25;1.979,5;588,75;2.389,5;0;165;8.967,25;14.215;2.160;1.409,5;194,25;3.349,75
18.06.2017;04:00;05:00;4.457,25;1.989,25;626,75;2.019,75;3;165;9.015,5;14.576,75;2.090,75;1.420,25;167,75;3.273,75
18.06.2017;05:00;06:00;4.466,75;1.971;513,5;1.615,75;258;165;9.043;15.015,75;2.073,5;1.433,25;168,25;3.418,75
18.06.2017;06:00;07:00;4.503,25;2.000,25;406;1.217,5;1.890,25;164,75;9.044;15.181,25;2.085,25;1.425,25;219;3.288,25
18.06.2017;07:00;08:00;4.527;1.992;356,75;762,5;5.411,25;165,75;9.036,75;15.242;2.144;1.437,75;208,5;3.157,5
18.06.2017;08:00;09:00;4.570;1.952;416,75;587,25;10.520;167;8.970,5;15.223,75;2.301,25;1.431;116,25;3.526
18.06.2017;09:00;10:00;4.570;1.933,25;360,5;806;15.766,75;165,5;8.853,25;15.205,5;2.315,25;1.412,25;36,25;3.066,25
18.06.2017;10:00;11:00;4.576;1.953;317,75;972,5;19.357,5;164,25;8.886,25;15.059,5;2.270;1.406;127;3.067,25
18.06.2017;11:00;12:00;4.567,5;1.943,25;317,5;1.072;21.601;163,75;8.840,75;15.150;2.535;1.402,5;295,25;2.965,5
18.06.2017;12:00;13:00;4.516,5;1.916,25;332,5;1.102,25;23.687,5;163;8.775,25;14.614,75;2.253;1.380;25;2.804,5
18.06.2017;13:00;14:00;4.503,5;1.911,25;348;1.229,25;24.730;163;8.660,25;12.802;2.212;1.390,25;39,75;3.124,75
18.06.2017;14:00;15:00;4.505,5;1.920,25;393;1.335,25;24.417,5;162,5;8.453,75;12.803,25;2.176,75;1.387,75;22,25;3.119,5
18.06.2017;15:00;16:00;4.518,75;2.004;499,25;1.349,75;22.613;162;8.307,75;13.036,25;2.183,5;1.422;165;2.806,25
18.06.2017;16:00;17:00;4.517,25;1.959;492;1.316;19.473,25;162;8.405;13.056,25;2.488,5;1.519,5;169,75;3.094,25
18.06.2017;17:00;18:00;4.514,75;1.984,25;449,75;1.189;14.814,75;162;8.779;14.336,5;3.279,25;1.942,75;1.042,75;3.732
18.06.2017;18:00;19:00;4.514,75;1.932,5;452,5;1.115,5;9.207;162;8.930,25;14.986,75;4.857;2.324,75;1.182,25;4.016,5
18.06.2017;19:00;20:00;4.498;1.947,5;450,25;1.089,25;4.158,75;162;8.964,5;15.173,5;5.828,75;2.578,75;2.568,75;4.510
18.06.2017;20:00;21:00;4.490,25;1.921,5;348,25;1.103,75;1.202,75;163;8.970,75;15.315,75;6.428,5;2.684,5;2.550;4.488,25
18.06.2017;21:00;22:00;4.501;1.892;308,25;1.423;86;163,75;8.982,25;15.329,75;6.585;2.701,75;2.584,75;4.454,75
18.06.2017;22:00;23:00;4.503,25;1.909,25;248;1.984,5;0;164,5;8.991,75;15.509,5;6.760,25;2.739,25;3.398,25;4.554,75
18.06.2017;23:00;00:00;4.502,75;1.863,75;243,25;2.331,75;0;161,5;8.969,5;15.626,75;6.728,75;2.716,25;1.537;4.287,75
19.06.2017;00:00;01:00;4.468,25;1.870,75;270,5;2.307,75;0;161,75;8.953,25;15.769,5;5.994,75;2.684,25;468,75;3.967
19.06.2017;01:00;02:00;4.448,75;1.888,5;243,5;2.240,25;0;165;8.994,25;15.715,5;5.259;2.649;266,5;3.954
19.06.2017;02:00;03:00;4.417;1.846,5;213,25;2.067,25;0;166;9.014,25;15.483,75;4.813,75;2.670,75;746,75;4.205,5
19.06.2017;03:00;04:00;4.390;1.849,5;217,5;1.843,25;0;166;9.032,75;15.453;5.099,5;2.625,5;343,75;4.210,25
19.06.2017;04:00;05:00;4.390,75;1.832,5;169,75;1.747,5;3;166,75;9.020,25;15.488;5.833,5;2.646,25;326,25;4.125
19.06.2017;05:00;06:00;4.418;1.838;122,5;1.753,5;295,75;166;9.010,75;15.442,5;6.803,25;2.646,75;394,75;4.474,5
19.06.2017;06:00;07:00;4.487,5;1.886;108,75;1.604,75;2.070,25;165,75;9.055,75;15.412,5;9.091,25;2.989;1.440,75;4.712,75
19.06.2017;07:00;08:00;4.506;1.868,25;119;1.327,25;6.347;165,25;9.047,5;15.474,25;10.552,5;3.282,5;2.708,25;5.264
19.06.2017;08:00;09:00;4.521,75;1.871,75;115;757;12.283,5;164,25;8.976,5;15.485,25;11.461,5;3.320,5;2.616,5;5.374,5
19.06.2017;09:00;10:00;4.511,5;1.851,75;90,25;661,75;17.987,25;163,25;8.555,5;15.411,25;11.605,5;3.307,5;1.497,5;5.318,5
19.06.2017;10:00;11:00;4.489,25;1.874,25;59,5;861;22.373;162,75;8.280;15.466,25;10.957;3.436;1.082,5;5.095
19.06.2017;11:00;12:00;4.474,5;1.886;82,5;1.036,5;25.018;161,75;8.258;15.447,5;10.624,25;3.490,75;721,25;4.902
19.06.2017;12:00;13:00;4.438,75;1.877,25;97,5;960;26.386,75;160,5;8.490,75;15.386,5;10.340;3.381,75;760,75;4.826
19.06.2017;13:00;14:00;4.421,25;1.919,75;107,25;818,25;26.535,25;161;8.513,25;14.986,75;10.111,5;3.423,25;637,75;4.707,5
19.06.2017;14:00;15:00;4.393,25;1.904,25;128,25;692,75;25.596,25;160,75;8.501,75;14.874,25;10.105,5;3.407;701,75;4.801,75
19.06.2017;15:00;16:00;4.413,5;1.908,25;128,25;619,25;23.455;160;8.499,75;14.932;10.344;3.604,25;819,25;4.901
19.06.2017;16:00;17:00;4.400;1.920,5;108,5;608,5;19.930,25;160;8.500,5;14.934,5;11.309,75;3.820,25;1.109,75;4.917,5
19.06.2017;17:00;18:00;4.436,25;1.990,25;98,5;599;14.993,25;160;8.789,75;14.911,75;12.523;3.810,5;2.128,25;4.964,5
19.06.2017;18:00;19:00;4.431,75;2.011,5;111,5;637;9.242;160;8.859,25;14.911,25;12.827,25;3.927;3.113,5;5.429,5
19.06.2017;19:00;20:00;4.429,75;2.003,75;151,75;568;4.059,75;160,5;8.860;14.909,75;12.738;4.128;5.073,25;5.472,75
19.06.2017;20:00;21:00;4.426,25;1.995,5;217,75;544,75;1.177;161,25;8.871,75;14.931,25;12.816,25;4.166,25;5.159,5;5.480,5
19.06.2017;21:00;22:00;4.429,25;1.947,25;269,5;713;88,5;162,25;8.885,75;14.931,25;12.828,5;4.035,5;3.234;5.196
19.06.2017;22:00;23:00;4.438,25;1.968;313,75;909,25;0;163,5;8.900;14.885,25;12.951;3.790;2.035;4.680,25
19.06.2017;23:00;00:00;4.433,5;1.955,75;356;1.199,5;0;163,5;8.919,75;14.902,25;12.675,75;3.613,5;1.046;4.641,5
20.06.2017;00:00;01:00;4.406,5;1.969;394,75;1.379,25;0;160,5;8.971;14.943,75;11.979,25;3.370;599,75;4.624,75
20.06.2017;01:00;02:00;4.381;1.954,75;459;1.568;0;161,5;8.968,75;14.918,75;11.460,75;3.332,5;456,25;4.627,5
20.06.2017;02:00;03:00;4.372,25;1.971;624,5;1.893,25;0;163,75;8.984,5;14.959,5;10.263,75;3.390,5;68;4.629,25
20.06.2017;03:00;04:00;4.352,75;1.996,25;783;2.118,5;0;164;8.994,75;14.942,75;9.611,25;3.428,25;161,5;4.579,5
20.06.2017;04:00;05:00;4.357,25;1.976,75;1.252,25;2.496;2,5;164;8.998,5;14.939;9.509,5;3.390,5;42,5;4.603,5
20.06.2017;05:00;06:00;4.378,25;1.941,75;1.593,75;2.998;292;163,75;8.971,5;14.962,25;10.237,5;3.365,75;319,75;4.264,75
20.06.2017;06:00;07:00;4.432,75;1.993,5;1.428,75;3.498;2.063,25;163;9.007;15.042,5;12.337,5;3.388,25;1.119;4.755,75
20.06.2017;07:00;08:00;4.461,75;1.983,75;1.316,25;3.037,25;5.984,25;162;8.998,75;15.028,5;12.982;3.649,75;1.626;4.685
20.06.2017;08:00;09:00;4.491;2.027,5;1.288;2.127,75;11.341,5;161;8.973,25;14.914,75;13.076,75;3.808,25;3.269;4.482,25
20.06.2017;09:00;10:00;4.476;1.993,75;1.241,25;1.909;16.755,75;160,25;8.943,25;14.923,5;12.767,25;3.789;1.185,75;4.929,25
20.06.2017;10:00;11:00;4.450,75;1.994;989,75;2.234;20.961;160;8.856,5;14.709,75;12.046;3.673;906;4.898,5
20.06.2017;11:00;12:00;4.427,5;1.933,5;974;2.997,75;23.815;159,5;8.498;13.883,25;11.524;3.634,5;845;4.834,5
20.06.2017;12:00;13:00;4.392,75;1.936,25;950,75;3.809,25;24.926,75;159;8.454,75;14.163,25;10.883,75;3.452,25;611,5;4.908,5
20.06.2017;13:00;14:00;4.399,75;1.970,75;965,25;4.714,25;24.475,75;156,75;8.453,75;14.077;10.429,75;3.378,25;944,5;4.628,5
20.06.2017;14:00;15:00;4.402,25;1.948,5;1.064;5.759,75;22.984,5;155;8.449,5;13.622,75;10.389,25;3.451;565;5.003,5
20.06.2017;15:00;16:00;4.404,5;1.953,75;1.100,25;6.714,75;20.708;155,5;8.443;13.606,5;10.425;3.446,75;241;5.057,75
20.06.2017;16:00;17:00;4.440,5;1.971,5;1.177,75;7.452;17.411,5;157,5;8.443;13.675,5;11.068,75;3.461;527;4.983,75
20.06.2017;17:00;18:00;4.436,5;1.944;1.186,25;7.940,5;13.016,5;159,75;8.732,75;14.154,5;11.773,75;3.517,25;862,75;5.024,75
20.06.2017;18:00;19:00;4.445;1.950,25;1.246,5;8.346,25;8.019,75;159;8.791,5;14.510;12.222,25;3.283,5;1.124,75;5.413,75
20.06.2017;19:00;20:00;4.468,25;1.996,75;1.347,25;8.269,25;3.903,75;160;8.819,5;14.399,5;12.635,5;3.547;1.490,25;5.401,25
20.06.2017;20:00;21:00;4.463,75;1.938;1.479,25;7.684,75;1.254,25;160,25;8.840,5;14.296;12.621;3.434,75;795,5;5.652,5
20.06.2017;21:00;22:00;4.459;1.911,75;1.290;7.178;107;161,25;8.840,5;14.549,25;12.428,25;3.437,25;1.329,75;5.538,25
20.06.2017;22:00;23:00;4.456;1.913,75;1.113,75;7.109,75;0;162;8.869,5;14.444,75;12.466,25;3.245;1.313,75;5.388,5
20.06.2017;23:00;00:00;4.442,5;1.943,75;922,5;7.021,75;0;161,75;8.890;14.408,5;12.004,75;3.053,5;228;5.106,25
21.06.2017;00:00;01:00;4.432,75;1.932,5;755,75;6.544;0;159,25;8.911;14.408,75;9.843,75;3.169,75;30,75;4.258,75
21.06.2017;01:00;02:00;4.420,5;1.949,25;673,5;5.694,75;0;159,25;8.936;14.540,25;8.294,75;3.222,75;47,75;4.434,75
21.06.2017;02:00;03:00;4.430,75;1.966,5;707;5.091;0;159,75;8.973,25;14.617,25;8.124,25;3.231;28,75;5.036
21.06.2017;03:00;04:00;4.427,5;1.989;711,5;4.694,5;0;157,25;8.987;14.693,75;8.055,5;3.062,75;123,25;4.979
21.06.2017;04:00;05:00;4.429,75;1.997;572,5;4.355;3,25;157;8.995,25;14.713,25;8.104,25;3.180,75;71;4.205,5
21.06.2017;05:00;06:00;4.440,25;1.989,5;463,5;4.080,75;302,75;157;8.994;14.995,75;8.908;3.236,5;40,5;4.372,25
21.06.2017;06:00;07:00;4.470,5;2.004;372,25;3.286,75;2.095;158;8.994;15.095;11.967,25;3.260,5;827;4.995,25
21.06.2017;07:00;08:00;4.503;1.998,25;283,75;1.774,5;5.926;162;8.989,5;15.125,25;13.086,5;3.707,25;1.790,5;5.233,5
21.06.2017;08:00;09:00;4.533;1.999,25;257,25;1.171,75;11.143;162;8.976;15.141,25;13.235,25;3.783,75;1.898,75;5.298,75
21.06.2017;09:00;10:00;4.536,5;1.981,75;246,25;1.096,25;16.371;162;8.917,75;15.132;13.033,25;3.768,75;1.506;5.164
21.06.2017;10:00;11:00;4.524;2.004,25;182,75;1.266,75;20.531,75;161;8.515,75;14.864,5;12.635,75;3.814;501,25;5.245
21.06.2017;11:00;12:00;4.507;2.060,5;135,25;1.446,75;23.604,5;160,75;8.489,5;14.839,25;11.941,5;3.983,75;979,25;4.929,25
21.06.2017;12:00;13:00;4.490,25;2.062,5;97;1.526,5;25.015,5;160;8.477,5;14.775;11.931;3.783,5;414;4.856,75
21.06.2017;13:00;14:00;4.475,25;2.016,5;88,25;1.520,25;24.559;160,5;8.462;14.765,5;11.709;3.903;629,5;4.738,75
21.06.2017;14:00;15:00;4.460,5;1.977,25;90,25;1.425,75;23.135,75;160,25;8.447,25;14.812;11.776,75;3.843,5;536;4.498,5
21.06.2017;15:00;16:00;4.456,75;1.984,25;69,25;1.386,25;21.009,75;160,75;8.444,5;15.205,75;12.039,75;3.771,25;669,5;4.412,75
21.06.2017;16:00;17:00;4.443,25;1.995,75;86,75;1.235,25;17.895,75;161;8.436;15.567,5;12.311,75;3.617,5;595;4.595
21.06.2017;17:00;18:00;4.472,5;2.017,5;114,75;1.182,5;13.387,25;160,25;8.714,25;15.839,75;12.884,25;3.759;1.554,75;4.892,5
21.06.2017;18:00;19:00;4.503,75;2.019,25;96,25;1.120,25;8.148,5;160;8.803,75;15.760,25;13.193,25;3.851,5;2.499;4.868
21.06.2017;19:00;20:00;4.500,5;2.007;124,75;988,75;3.776,5;161;8.837,75;15.595;13.304,25;3.897,75;3.676,5;4.688,25
21.06.2017;20:00;21:00;4.483,25;2.019;168,5;1.008,25;1.308,75;161,75;8.857,25;15.628,25;13.111;3.803,5;3.746,5;4.823,75
21.06.2017;21:00;22:00;4.488;1.969,25;180;946;108,25;162;8.853,25;15.711,25;12.801,5;3.856,5;2.709,5;4.498
21.06.2017;22:00;23:00;4.473,5;1.951,5;241,5;913,5;0;162;8.882;15.740;12.697,5;3.817;2.424,75;4.332,5
21.06.2017;23:00;00:00;4.473,5;1.929,5;362,25;981,75;0;161,75;8.898,5;15.544;12.400;3.428;2.034,25;4.112,25
22.06.2017;00:00;01:00;4.452,25;1.945;527,5;1.100;0;160;8.930,5;15.714,25;11.394,75;3.292,25;1.108,5;4.664,5
22.06.2017;01:00;02:00;4.437;1.987,75;569,5;1.533;0;161;8.950,75;15.870;9.857,5;3.299;554,75;4.724,5
22.06.2017;02:00;03:00;4.427,5;1.990,5;683;1.663,5;0;163,25;8.954,75;16.098;9.145,75;3.310;512;4.471
22.06.2017;03:00;04:00;4.409,5;1.982,75;1.031,5;1.615,5;0;163,5;8.957,5;16.429;8.929,5;3.324;174,75;5.026
22.06.2017;04:00;05:00;4.387,75;1.927,25;1.495,25;2.041;3;164;8.961;16.502,5;8.331,75;3.303,5;50,75;4.762,75
22.06.2017;05:00;06:00;4.399,5;1.940,25;1.373;2.775,5;283,5;163,75;8.950,25;16.485,5;9.299,5;3.337,5;839;4.705
22.06.2017;06:00;07:00;4.447,5;1.979,25;1.501,75;3.598,5;2.002;163,5;8.949,75;16.530,5;10.787;3.472,75;975,5;5.079,75
22.06.2017;07:00;08:00;4.492,5;1.986,75;1.618,75;3.510,75;5.727,5;162,75;8.942,75;16.470,25;11.429;3.625,5;2.290,5;5.351,25
22.06.2017;08:00;09:00;4.488,25;2.001,25;1.572;2.592,5;10.898;161,75;8.912,75;16.214,5;11.426;3.742,75;2.660,5;5.806,25
22.06.2017;09:00;10:00;4.474,5;1.973;2.095;2.372,75;15.683,5;161;8.885,75;15.053,75;10.956,25;3.732,75;1.590,75;5.890,5
22.06.2017;10:00;11:00;4.445,75;1.967,25;2.622;3.752,75;19.237,25;160,25;8.862,5;14.190,5;10.052,75;3.669,25;1.037,75;5.755,75
22.06.2017;11:00;12:00;4.415;1.949,5;2.761,5;6.721,75;21.877,75;160;8.839,25;13.912;8.989,25;3.531,75;1.164;5.812
22.06.2017;12:00;13:00;4.368,75;1.950,25;2.637,5;7.853,75;23.248,5;159,25;8.832;13.693,5;7.929,75;3.377,5;552,75;5.856
22.06.2017;13:00;14:00;4.326,25;1.946,25;2.394;9.883;22.741,75;159;8.818,5;13.811,75;7.099,75;3.363,75;651;5.453
22.06.2017;14:00;15:00;4.331,25;2.024,25;2.202,75;11.868,75;20.492,75;157,25;8.817;13.531,75;7.390,75;3.383,25;428,25;5.683,75
22.06.2017;15:00;16:00;4.345,75;1.989,25;2.595,75;12.235,5;17.063,75;156,25;8.813,5;13.636,75;7.773,5;3.553;1.425,25;5.401,25
22.06.2017;16:00;17:00;4.356,5;2.018,5;2.709,25;12.589;12.800,5;157,75;8.808;13.667,5;8.295,25;3.540,75;1.654,5;5.303,5
22.06.2017;17:00;18:00;4.360,25;2.031;2.262,5;12.849;8.415,75;156,25;8.804,5;13.938,5;8.494,75;3.636,5;1.938,25;5.247,5
22.06.2017;18:00;19:00;4.390,5;1.967,75;2.013,5;14.171;4.658,5;157,25;8.800,5;14.514,5;8.488,5;3.601,5;1.515,25;5.615,5
22.06.2017;19:00;20:00;4.414,25;1.980;1.945,25;14.263,75;2.236,5;159;8.816;14.698,5;8.325,75;3.534,25;1.360;5.347
22.06.2017;20:00;21:00;4.379,25;1.937,75;2.384,25;14.421,75;822,25;157,5;8.807,5;14.639,75;8.251,25;3.181,5;858;5.113
22.06.2017;21:00;22:00;4.403,75;1.949,25;2.879;15.357,25;79;158;8.731,75;13.948,5;7.953,5;2.826;1.142,75;4.525,5
22.06.2017;22:00;23:00;4.365;1.941,5;3.048;14.854,25;0;159;8.808;13.816,5;6.797,75;2.427,25;758,75;5.169,5
22.06.2017;23:00;00:00;4.333,75;1.914,75;2.794,75;16.319;0;159;8.669;13.847,25;5.463,25;2.204,75;722,25;4.867,75
23.06.2017;00:00;01:00;4.304,25;1.961,75;2.576,25;15.762,25;0;158,5;8.734,25;14.000,75;4.476,5;1.882,75;1.178,75;4.156,25
23.06.2017;01:00;02:00;4.305,5;1.937,75;2.800,25;14.549,5;0;158;8.861,5;14.333,5;4.540;2.080;882,25;3.931,75
23.06.2017;02:00;03:00;4.297,5;1.913,75;3.116,5;15.190;0;158;8.835;13.855,25;4.752,75;2.079;493,5;4.236
23.06.2017;03:00;04:00;4.316,25;1.939,75;3.289,5;16.812,25;0;158,5;8.703,25;13.864,75;4.486,75;2.079,75;169,75;4.357,25
23.06.2017;04:00;05:00;4.301;1.960,75;3.338;17.133,75;1,5;159;8.727,5;13.838,5;4.573;2.077;196,75;3.926,5
23.06.2017;05:00;06:00;4.319;1.961,25;3.478,75;16.067,75;169;158,75;8.873;13.465,75;4.913;2.103;749,5;4.465,25
23.06.2017;06:00;07:00;4.350,5;1.973,75;3.170,5;16.328;1.385,25;158,5;8.843,75;13.096;5.545,25;2.274,25;1.851;5.134,75
23.06.2017;07:00;08:00;4.409,5;1.934,25;2.453,5;15.763,5;3.835,75;158,75;8.689,75;12.964,25;5.760,5;2.572;3.695,75;5.015
23.06.2017;08:00;09:00;4.459,75;1.938,75;1.994,25;15.351,25;6.814,75;158;8.678,25;13.091,25;5.908,25;3.010,25;3.881,5;4.867,25
23.06.2017;09:00;10:00;4.368,25;1.911;1.989,25;15.611,75;9.870;158;8.661,5;13.307;5.882,75;2.644,25;1.510,75;5.124,75
23.06.2017;10:00;11:00;4.466,75;1.916;2.166;17.225,25;12.868;158;8.482,25;13.514,25;5.534,75;2.594;607,25;5.191
23.06.2017;11:00;12:00;4.454;1.909,5;2.160;18.305;15.968,25;157,75;8.477,25;13.546,5;5.137;2.632,75;577;4.934
23.06.2017;12:00;13:00;4.432,5;1.913,75;2.158,5;18.487,5;18.521;158,5;8.566,75;13.415;4.297,75;2.528,75;446,5;4.420,25
23.06.2017;13:00;14:00;4.426,75;1.912;2.382,5;18.488;20.046,75;159;8.552,5;13.439,25;3.635,75;2.241,75;177,25;4.296,5
23.06.2017;14:00;15:00;4.423,25;1.900,75;2.727,75;18.484;20.241,5;160;8.561,25;13.121,25;3.525,5;2.006,25;591,25;4.221,5
23.06.2017;15:00;16:00;4.445,75;1.900,75;3.195,75;18.670,25;18.728,5;160,25;8.566,5;13.170,5;3.363,75;1.988,75;538,25;4.042,5
23.06.2017;16:00;17:00;4.446,25;1.895,5;3.252;17.328,5;15.790;160;8.565,5;13.250,75;3.534,5;1.968,25;725,75;4.084
23.06.2017;17:00;18:00;4.427;1.884;3.408,5;15.950,25;12.286,25;160;8.599;14.098,75;3.795,75;2.235,75;1.377,75;4.124
23.06.2017;18:00;19:00;4.447,25;1.906,5;3.439,25;14.408,75;7.888,75;160;8.587,5;15.122;5.421,25;2.481,5;946,25;4.102,25
23.06.2017;19:00;20:00;4.449,75;1.894;3.482;11.719,75;3.772,5;160,25;8.614,5;15.136,75;5.682,75;2.535,25;1.576,25;4.399,25
23.06.2017;20:00;21:00;4.444,5;1.930;3.426,25;9.664,75;1.147,75;162,25;8.628,75;15.171,25;6.047,25;2.454,5;1.231;4.641,5
23.06.2017;21:00;22:00;4.416,75;1.908,25;3.425,25;8.929,75;76,25;163,5;8.644,5;15.159,75;6.193;2.470,25;1.248;4.490,25
23.06.2017;22:00;23:00;4.398,25;1.881;3.499,75;8.518,5;0;164;8.626,25;15.190;6.330,25;2.410,25;1.367,25;4.207
23.06.2017;23:00;00:00;4.388,25;1.904,25;3.600,25;8.645,25;0;165;8.629,75;15.174,75;5.766,75;2.300;707;3.998
24.06.2017;00:00;01:00;4.367,75;1.917,75;3.566;8.936,5;0;165;8.636;15.109,75;3.737,5;1.494;1.469,75;3.108,5
24.06.2017;01:00;02:00;4.371,75;1.921,5;3.278,25;9.168;0;166;8.679,75;15.084,75;2.179,75;1.255,25;1.358;3.327,5
24.06.2017;02:00;03:00;4.377;1.881,75;3.298;9.286;0;166;8.741,25;15.102,75;1.796,75;1.258,5;952,75;3.650,5
24.06.2017;03:00;04:00;4.377,75;1.875;3.305,5;9.524,25;0;167;8.811;15.097,75;1.462,25;1.260,5;470,5;3.296,25
24.06.2017;04:00;05:00;4.380,5;1.885,75;3.354,25;9.914,75;1;166,5;8.915,75;15.033,25;1.312;1.237,25;828,75;3.230,75
24.06.2017;05:00;06:00;4.374,5;1.871,75;3.276,5;10.233,5;177,25;164;8.976;14.985;1.358,75;1.219,75;760,75;3.322,75
24.06.2017;06:00;07:00;4.385,75;1.907,25;3.315;10.409,75;1.532,5;164,5;8.995,25;14.902,75;1.410,75;1.162;844;3.590,75
24.06.2017;07:00;08:00;4.429,75;1.920,5;3.447,5;10.631,25;4.338,5;165,25;8.991,25;15.069,5;1.466;1.164;656;3.452,75
24.06.2017;08:00;09:00;4.468,5;1.909;3.420,25;12.008,5;8.025,75;165;8.930,25;14.774,25;1.200,5;1.155;361,75;3.466,5
24.06.2017;09:00;10:00;4.518,75;1.904,25;3.245;14.443,75;11.704;165;8.504,75;13.908,25;803;1.249;332,5;3.568,5
24.06.2017;10:00;11:00;4.501,75;1.943,75;3.226;16.532,5;14.970,75;165;8.472;12.988,75;800,5;1.281,5;44,5;3.705,5
24.06.2017;11:00;12:00;4.483,25;1.953,75;3.098;17.990,25;17.029,5;164;8.049,75;11.831,5;807,5;1.278;227,25;3.425,5
24.06.2017;12:00;13:00;4.386,25;1.884,25;2.961,75;19.030;18.556,75;164;7.226,75;11.396,75;792,75;1.270;18,75;3.982
24.06.2017;13:00;14:00;4.413;1.881;2.962,75;19.648,5;19.520,25;163,5;6.599,75;9.708,75;756,5;1.188,25;14;3.956
24.06.2017;14:00;15:00;4.386,75;1.866,25;2.840,5;19.666,25;19.549,25;163;6.239,5;8.724,25;692,25;1.139,25;21;3.809,25
24.06.2017;15:00;16:00;4.446,5;1.892,5;3.020,25;19.126,25;18.149,75;163;6.170,5;8.937;677,25;1.132;59,5;3.937,5
24.06.2017;16:00;17:00;4.456,25;1.907,25;2.963,75;18.925;15.286,75;163;6.723,75;9.871;667,75;1.166,75;299;3.824,25
24.06.2017;17:00;18:00;4.469,25;1.949,75;2.610,25;17.303;11.235;163;7.018;12.159;671,75;1.252,75;1.530,75;3.725,75
24.06.2017;18:00;19:00;4.498,5;1.921,5;2.233,5;15.662;7.046;163;8.246,25;13.999,5;960;1.247,25;1.140;3.984
24.06.2017;19:00;20:00;4.498,25;1.918,5;2.133,5;13.126,25;3.332,5;163;8.591;14.734,5;1.090;1.275,5;2.793,25;3.962
24.06.2017;20:00;21:00;4.491;1.947,75;2.108,75;10.078,75;1.004;163,5;8.716,5;14.992,25;1.370,25;1.298,75;3.751,75;4.136,25
24.06.2017;21:00;22:00;4.498,25;1.882,5;2.002,5;8.474;59,75;164;8.731,25;14.974,25;1.766;1.254;3.558,25;4.040
24.06.2017;22:00;23:00;4.494,5;1.893;1.912,75;7.673,25;0;164,75;8.759,25;15.020,5;1.964,25;1.271,5;4.079,75;3.965,75
24.06.2017;23:00;00:00;4.459,25;1.874,25;1.994,5;7.162;0;165;8.779,5;15.010;1.884,75;1.253,25;3.323,25;3.979,75
25.06.2017;00:00;01:00;4.432,25;1.850,75;2.146,25;6.768,75;0;165,5;8.781,5;15.059,25;1.389,75;1.234,5;1.978;3.290,75
25.06.2017;01:00;02:00;4.411,25;1.830,25;2.299,25;6.725;0;166,5;8.804;15.070,25;1.425,75;1.233,5;1.283,5;2.766
25.06.2017;02:00;03:00;4.405,75;1.835;2.315,5;7.048,25;0;167;8.843,5;14.790,5;1.514;1.163;1.304,5;2.871,75
25.06.2017;03:00;04:00;4.434,25;1.856,75;2.080,5;7.895,25;0;167,75;8.868,25;14.462,75;1.355,5;1.151,25;556,5;2.976,25
25.06.2017;04:00;05:00;4.430,75;1.837;2.037,75;8.633,5;1,25;166;8.889;14.255;1.443,25;1.134,25;393,25;3.251,5
