Date;Start;End;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Sep 29, 2023;3:00 PM;4:00 PM;4,407;1,662.25;3,957.75;14,405.5;16,206.5;124;0;9,010.75;2,173.5;3,790.75;22.25;1,446
Sep 29, 2023;4:00 PM;5:00 PM;4,372.75;1,582;5,059;16,198.75;10,379.75;124;0;9,717.5;2,467.75;4,405.5;122.75;1,450.5
Sep 29, 2023;5:00 PM;6:00 PM;4,356.75;1,496.25;5,612.5;18,332;4,460.5;124;0;10,505.5;2,986.75;4,859.5;395.75;1,450.75
Sep 29, 2023;6:00 PM;7:00 PM;4,398;1,456.5;6,235.5;19,107.25;880.5;124;0;10,931.25;3,196;5,120;1,797.5;1,459.75
Sep 29, 2023;7:00 PM;8:00 PM;4,439.75;1,433.5;6,508.5;19,918.5;4.75;124.25;0;11,094.25;3,196.5;5,138;2,660.5;1,458.5
Sep 29, 2023;8:00 PM;9:00 PM;4,499.5;1,456.5;6,359.75;21,284.5;0;126;0;10,784.75;3,000.25;4,853.5;2,340.5;1,464.75
Sep 29, 2023;9:00 PM;10:00 PM;4,547.75;1,444.5;6,087.75;21,133.25;0;126;0;10,409.25;2,339.25;4,198.75;1,147;1,463.75
Sep 29, 2023;10:00 PM;11:00 PM;4,572.5;1,465.5;5,907.25;20,818.75;0;126;0;9,491.25;2,088.5;3,624;1,197.75;1,450.75
Sep 29, 2023;11:00 PM;12:00 AM;4,540;1,405.5;5,512;19,640;0;123;0;9,010.75;1,815.25;3,363;589.5;1,450.5
Sep 30, 2023;12:00 AM;1:00 AM;4,493.75;1,388;6,000.75;17,388;0;119.25;0;8,919.5;2,345.5;3,330.75;867.5;1,358.5
Sep 30, 2023;1:00 AM;2:00 AM;4,445.75;1,404.5;5,903.5;15,705.75;0;118.25;0;8,774;2,386.25;3,124;309.5;1,346.25
Sep 30, 2023;2:00 AM;3:00 AM;4,399;1,411.25;5,537.5;14,207.5;0;117;0;8,608;2,149.5;3,104.25;51.5;1,354.75
Sep 30, 2023;3:00 AM;4:00 AM;4,338.75;1,407.75;4,999.75;13,067.75;0;117;0;8,267.5;1,961.5;3,108;112.25;1,336.25
Sep 30, 2023;4:00 AM;5:00 AM;4,295.5;1,372.75;4,185;12,364;0;117;0;8,583.75;1,698.5;3,179.25;140;1,340.5
Sep 30, 2023;5:00 AM;6:00 AM;4,271.25;1,347.25;3,966.75;11,545.5;0;121.5;0;9,343.5;1,523.5;3,086;222.25;1,356.75
Sep 30, 2023;6:00 AM;7:00 AM;4,280.25;1,357.5;3,966.5;10,313.75;1;122;0;9,956.25;1,663.25;3,083.25;820.25;1,346.5
Sep 30, 2023;7:00 AM;8:00 AM;4,327.75;1,343.5;4,014.75;10,111;497;123;0;10,216.5;1,954;3,123.25;1,611.25;1,374.25
Sep 30, 2023;8:00 AM;9:00 AM;4,396.75;1,424.5;3,876.75;9,142.25;4,445.75;123;0;9,815;1,762.5;3,132.25;945.75;1,389.5
Sep 30, 2023;9:00 AM;10:00 AM;4,452;1,393;4,263;6,844.25;10,885.5;124.25;0;8,925.5;1,731;2,933;2,199.25;1,397.75
Sep 30, 2023;10:00 AM;11:00 AM;4,494.25;1,398.25;3,968;5,983;18,056;125;0;7,166.5;1,730.5;2,838.75;1,131.25;1,388.75
Sep 30, 2023;11:00 AM;12:00 PM;4,557.5;1,393.5;3,001;6,917;24,423.75;125;0;5,499.25;1,805.75;2,748.75;137.25;1,377.75
Sep 30, 2023;12:00 PM;1:00 PM;4,561.75;1,391.75;1,745;8,653.75;26,907;119.75;0;5,637;1,918.25;2,891.75;15.5;1,356
Sep 30, 2023;1:00 PM;2:00 PM;4,521.25;1,401.75;1,483.25;9,049.75;26,544.5;114;0;5,565;1,845.25;2,805.5;10.75;1,356.25
Sep 30, 2023;2:00 PM;3:00 PM;4,465.25;1,408;1,408;8,885.5;24,614.75;114.25;0;5,520.5;1,816.25;2,791.25;53.75;1,365.25
Sep 30, 2023;3:00 PM;4:00 PM;4,418;1,434;1,636.5;7,698.5;20,216.25;116;0;5,858.25;1,869;2,917.25;201.25;1,367.5
Sep 30, 2023;4:00 PM;5:00 PM;4,375.25;1,429.75;1,899;6,351.75;13,875.25;116.25;0;7,651.25;1,916.25;2,827.5;482.75;1,377.75
Sep 30, 2023;5:00 PM;6:00 PM;4,354.25;1,417.5;2,302.25;4,247.25;6,284.75;128;0;9,803.25;1,798;3,824.25;2,087;1,405
Sep 30, 2023;6:00 PM;7:00 PM;4,390.5;1,421.5;2,220.25;3,184;1,094.25;128;0;10,315.5;2,173.25;4,372.25;3,750.5;1,410.75
Sep 30, 2023;7:00 PM;8:00 PM;4,440.75;1,420.5;1,937.5;3,082.5;7;132.5;0;10,077.75;2,385.5;4,559.75;5,071.75;1,421.25
Sep 30, 2023;8:00 PM;9:00 PM;4,497.25;1,414.25;1,887.5;3,811.75;0;133.25;0;9,708.75;2,263.25;4,524.75;4,607;1,417.5
Sep 30, 2023;9:00 PM;10:00 PM;4,549.5;1,393.5;1,618;4,176.25;0;137;0;8,886.25;2,058;4,585.5;1,794.5;1,428.75
Sep 30, 2023;10:00 PM;11:00 PM;4,598.5;1,400.75;1,431.5;4,030.5;0;135.25;0;8,443.25;1,949.5;4,276;1,646.25;1,420.5
Sep 30, 2023;11:00 PM;12:00 AM;4,593;1,374.25;1,577.75;3,914;0;129;0;8,416;1,666;3,652.25;629.75;1,412.5
Oct 1, 2023;12:00 AM;1:00 AM;4,538;1,346.25;1,767.25;4,305.5;0;127.25;0;8,326.5;1,581.5;2,741.5;434.5;1,528.25
Oct 1, 2023;1:00 AM;2:00 AM;4,444.25;1,318.75;1,414;4,407.5;0;124;0;7,421.25;1,156.5;2,569.75;195;1,514.5
Oct 1, 2023;2:00 AM;3:00 AM;4,292.25;1,312.25;1,760.5;4,787.25;0;124;0;6,458.25;946.5;2,599.5;124.25;1,514.75
Oct 1, 2023;3:00 AM;4:00 AM;4,267.25;1,302;1,328;5,772.5;0;124.5;0;6,510;928.25;2,626.75;57;1,515.5
Oct 1, 2023;4:00 AM;5:00 AM;4,257.75;1,289.75;1,347;6,416.75;0;125;0;6,583.75;924.25;2,615.5;145;1,517.75
Oct 1, 2023;5:00 AM;6:00 AM;4,263.5;1,310.25;1,355.5;6,535;0;125;0;6,485.25;913.5;2,566.25;212.5;1,513.75
Oct 1, 2023;6:00 AM;7:00 AM;4,295.25;1,331;1,412;6,944.5;0.5;126.25;0;6,848.5;919.25;2,667;245.75;1,506
Oct 1, 2023;7:00 AM;8:00 AM;4,382.25;1,321.25;1,660.75;7,673.25;472.25;136;0;6,835;925.75;2,811.75;279.75;1,526.75
Oct 1, 2023;8:00 AM;9:00 AM;4,437.75;1,328;2,149.5;7,485.75;4,802;130.5;0;6,049.5;763.75;2,632.5;229.5;1,503.25
Oct 1, 2023;9:00 AM;10:00 AM;4,527.25;1,358.75;2,500;5,643.75;12,257.75;127;0;4,871.75;772.75;2,443.25;517.5;1,501.75
Oct 1, 2023;10:00 AM;11:00 AM;4,572.75;1,397.25;2,664.25;4,147.5;19,655.75;127.75;0;4,507.75;786.75;2,249.75;197;1,511.5
Oct 1, 2023;11:00 AM;12:00 PM;4,560;1,391.25;3,109;4,330.25;25,582.75;126.5;0;4,383.25;783;2,135.75;60.75;1,525.75
Oct 1, 2023;12:00 PM;1:00 PM;4,501.25;1,425.25;3,160.5;5,029.25;28,280;119.25;0;4,339;789;2,084.25;39;1,518
Oct 1, 2023;1:00 PM;2:00 PM;4,430.5;1,393.75;3,730.75;5,214.5;28,491.5;119.5;0;4,321.25;780.5;2,079.25;16.25;1,522.5
Oct 1, 2023;2:00 PM;3:00 PM;4,394.5;1,391;4,087.5;5,291.75;25,847.5;117.25;0;4,337;787.75;2,023.75;46.25;1,505.5
Oct 1, 2023;3:00 PM;4:00 PM;4,383;1,390.5;3,672;5,533.5;21,096.25;117.25;0;4,516.75;793.5;2,072.75;111.75;1,514.25
Oct 1, 2023;4:00 PM;5:00 PM;4,389;1,401;3,164.75;5,387.75;14,487;119.75;0;5,502;875;2,491.75;476.75;1,520.5
Oct 1, 2023;5:00 PM;6:00 PM;4,385.75;1,405;3,287;4,754.5;6,783.75;132.25;0;8,277.5;1,663;3,352.5;2,113;1,557.25
Oct 1, 2023;6:00 PM;7:00 PM;4,469;1,322.25;3,242.75;4,982;1,149;135.5;0;8,977.25;2,520.25;4,524.5;3,273.5;1,561
Oct 1, 2023;7:00 PM;8:00 PM;4,545.75;1,330.75;2,609.25;5,624.75;4.25;142;0;9,720.75;3,260;4,831.5;5,063.75;1,567.25
Oct 1, 2023;8:00 PM;9:00 PM;4,599.75;1,300.75;2,092.5;6,384.5;0;142.25;0;10,101.75;3,266;4,872.5;4,538.75;1,569.5
Oct 1, 2023;9:00 PM;10:00 PM;4,607.75;1,303.25;2,039.5;6,979.25;0;142.5;0;10,420.75;3,215;4,734.75;1,302;1,572.5
Oct 1, 2023;10:00 PM;11:00 PM;4,568.5;1,307;1,888.5;7,161.5;0;136.5;0;10,113;2,911.25;4,701.75;1,052.25;1,560
Oct 1, 2023;11:00 PM;12:00 AM;4,502.75;1,329.75;1,929.75;7,104.75;0;128;0;10,144;2,359.75;4,296.5;412.75;1,539
Oct 2, 2023;12:00 AM;1:00 AM;4,443.25;1,362.5;1,726.25;7,148;0;125.5;0;9,953.25;1,968.5;4,115.25;155.75;1,526.25
Oct 2, 2023;1:00 AM;2:00 AM;4,378.75;1,352;1,681.5;6,931.25;0;125;0;9,915.25;1,626.25;4,112.5;1.5;1,522.5
Oct 2, 2023;2:00 AM;3:00 AM;4,325.5;1,349.5;1,738.75;6,883;0;125.25;0;10,084.5;1,457.75;3,964.25;2.25;1,517.75
Oct 2, 2023;3:00 AM;4:00 AM;4,298;1,348;1,541.5;7,017;0;125;0;9,539.5;1,600.75;3,745;6.25;1,507.25
Oct 2, 2023;4:00 AM;5:00 AM;4,284.5;1,346.25;1,339.25;7,099.75;0;125;0;9,933.5;1,861;3,962;140.25;1,496.5
Oct 2, 2023;5:00 AM;6:00 AM;4,295;1,341;1,288.5;7,059.25;0;126.25;0;10,471.5;2,424.25;4,707.25;119.75;1,505.25
Oct 2, 2023;6:00 AM;7:00 AM;4,329;1,374;1,456;7,227;0.5;138;0;10,827.75;3,678.25;5,460.75;975.5;1,505.5
Oct 2, 2023;7:00 AM;8:00 AM;4,423;1,391.75;1,497.5;7,772.5;589.25;146.25;0;10,886.75;4,246.5;5,833.25;3,791;1,529.25
Oct 2, 2023;8:00 AM;9:00 AM;4,505.25;1,393.5;1,424.75;7,678.75;5,918.5;143.5;0;10,851.75;4,274;5,829.25;3,866.75;1,524.75
Oct 2, 2023;9:00 AM;10:00 AM;4,552.5;1,421.75;1,549.75;5,872.75;14,194.75;135.25;0;10,839.75;4,083;5,506;1,445.25;1,518.25
Oct 2, 2023;10:00 AM;11:00 AM;4,583.5;1,465;1,703.5;3,754.25;22,006.25;125.5;0;10,670.75;3,481;4,912;627;1,508.5
Oct 2, 2023;11:00 AM;12:00 PM;4,577.25;1,450.75;1,744.5;3,350;27,455.75;125;0;9,210.25;2,487.25;4,697.75;264.75;1,488.5
Oct 2, 2023;12:00 PM;1:00 PM;4,529.5;1,446.5;1,709.5;3,787.5;30,259.25;125;0;8,222.5;2,125.5;4,438.5;65;1,492.25
Oct 2, 2023;1:00 PM;2:00 PM;4,463.75;1,453.5;1,658.25;4,363;29,991.5;120.5;0;7,881;2,171;3,771.75;62.5;1,486
Oct 2, 2023;2:00 PM;3:00 PM;4,419.5;1,469.75;1,453;4,718.5;27,135.5;120;0;7,981;2,634.75;3,750.5;128.5;1,483
Oct 2, 2023;3:00 PM;4:00 PM;4,370.5;1,473.5;1,046.5;4,086;21,619.25;120;0;8,533.75;3,427.75;4,137;775;1,483.75
Oct 2, 2023;4:00 PM;5:00 PM;4,370.75;1,456.25;766.5;3,046.25;14,243;126.25;0;10,260.25;5,192.75;5,696.5;1,437.5;1,498.25
Oct 2, 2023;5:00 PM;6:00 PM;4,403.25;1,529;707.75;2,164.25;6,572.5;135.75;0;10,954.5;6,762.75;6,677.5;3,351;1,535.25
Oct 2, 2023;6:00 PM;7:00 PM;4,478;1,503.5;686.75;2,410;1,120.75;142.25;0;11,006.75;7,174.25;7,206.75;5,257;1,549.25
Oct 2, 2023;7:00 PM;8:00 PM;4,551.25;1,461.25;532.5;3,362;4;145;0;11,042.25;7,510.25;7,684.25;6,304;1,559
Oct 2, 2023;8:00 PM;9:00 PM;4,599.5;1,419.5;515.75;4,960.5;0;145;0;10,983.75;6,909.5;7,878.5;4,877.25;1,559.25
Oct 2, 2023;9:00 PM;10:00 PM;4,593.5;1,420.5;543;6,372;0;136;0;10,429.75;5,237.5;6,922.5;2,487.75;1,529.25
Oct 2, 2023;10:00 PM;11:00 PM;4,536.25;1,348.5;704.25;7,628.25;0;130.75;0;10,057.5;3,524;5,996.75;1,969.75;1,511.25
Oct 2, 2023;11:00 PM;12:00 AM;4,463.5;1,359.5;532.75;9,444.5;0;120.75;0;8,563.25;2,111;4,036.25;849.25;1,492.25
Oct 3, 2023;12:00 AM;1:00 AM;4,386.75;1,348.25;611;11,300.25;0;125;0;7,268;1,051.5;3,289.5;1,192;1,488.5
Oct 3, 2023;1:00 AM;2:00 AM;4,328.25;1,368.5;719.5;12,370;0;125;0;5,838.5;1,091.25;2,840.25;1,287.5;1,492.25
Oct 3, 2023;2:00 AM;3:00 AM;4,281.5;1,377.75;1,334;14,107.75;0;125;0;4,790.25;1,331.75;2,382.75;625.25;1,498.25
Oct 3, 2023;3:00 AM;4:00 AM;4,255.25;1,307.25;2,728.75;16,917.5;0;124.75;0;4,358.75;1,360.5;2,284.5;196;1,492.5
Oct 3, 2023;4:00 AM;5:00 AM;4,246.25;1,294.5;4,715.25;19,619.5;0;119.25;0;3,641.25;1,331.25;2,261.75;97.75;1,488.5
Oct 3, 2023;5:00 AM;6:00 AM;4,250.25;1,299.5;4,982;22,073;0;119;0;3,632.25;1,318;2,239.25;68.5;1,479
Oct 3, 2023;6:00 AM;7:00 AM;4,307;1,289;5,395;26,854.75;0.25;119;0;3,310;1,322.25;2,231.75;120.25;1,470
Oct 3, 2023;7:00 AM;8:00 AM;4,395.25;1,329.75;5,055.75;30,091.75;473.25;119;0;3,420;1,359.75;2,265.5;1,407.75;1,469.25
Oct 3, 2023;8:00 AM;9:00 AM;4,457;1,333.25;5,635.75;31,516.75;4,595;119;0;3,336.75;1,371.25;2,270.25;567;1,458.75
Oct 3, 2023;9:00 AM;10:00 AM;4,488.75;1,343;5,940.5;30,850;10,563.25;119;0;3,217;1,373.25;2,263.5;206.5;1,455.5
Oct 3, 2023;10:00 AM;11:00 AM;4,487.5;1,358.25;4,894.5;31,237.75;15,757.75;119;0;3,152.75;1,346.25;2,160.75;33.25;1,447.25
Oct 3, 2023;11:00 AM;12:00 PM;4,481.5;1,358.75;4,872.75;32,204.5;19,188.5;119;0;3,132;1,445;2,080.5;3.75;1,438.25
Oct 3, 2023;12:00 PM;1:00 PM;4,454.25;1,396;4,962;32,195;20,174.25;119;0;3,075;1,436;2,323.75;11;1,439.5
Oct 3, 2023;1:00 PM;2:00 PM;4,417.25;1,410.75;4,871.25;32,137.5;18,373.25;119;0;3,088.75;1,453.75;2,572.5;45.75;1,438.5
Oct 3, 2023;2:00 PM;3:00 PM;4,393.5;1,378;5,247;33,196.5;14,841.25;119;0;3,027;1,526.75;2,558.25;60;1,431
Oct 3, 2023;3:00 PM;4:00 PM;4,353.5;1,346;5,234.75;32,281.25;11,408.25;119;0;3,037.75;1,796.5;2,554.75;58.75;1,436.75
Oct 3, 2023;4:00 PM;5:00 PM;4,349.25;1,402.5;3,159.25;32,253;7,344.25;119;0;3,273.5;2,082.75;3,114.25;352.25;1,438.25
Oct 3, 2023;5:00 PM;6:00 PM;4,375.5;1,379.25;3,130.5;31,611.75;3,261;122.75;0;4,318;2,549.5;3,272.25;1,147;1,448.75
Oct 3, 2023;6:00 PM;7:00 PM;4,476;1,398.75;3,655;30,742;567.25;132.75;0;4,929.75;2,810;3,733.25;2,968.75;1,486
Oct 3, 2023;7:00 PM;8:00 PM;4,519.5;1,355.75;3,663.75;30,647.75;2.75;129;0;5,020;3,345.75;3,735.5;3,883.25;1,487.25
Oct 3, 2023;8:00 PM;9:00 PM;4,543.75;1,362;3,860;31,248;0;119;0;4,577.75;3,317.25;3,596;2,430.5;1,473.75
Oct 3, 2023;9:00 PM;10:00 PM;4,538;1,399.75;3,621.25;31,800;0;117.5;0;4,400.5;3,373;3,555.75;603.25;1,270.25
Oct 3, 2023;10:00 PM;11:00 PM;4,499.5;1,365;3,975.5;30,657;0;125.75;0;4,519.25;3,239.5;3,542.75;987.5;1,193
Oct 3, 2023;11:00 PM;12:00 AM;4,455;1,339;4,006.25;28,346.5;0;118;0;4,353.75;3,303;3,389.5;1,035.25;1,168.25
Oct 4, 2023;12:00 AM;1:00 AM;4,392.75;1,356;4,075.25;27,248.25;0;121;0;4,364.25;3,126;3,629.75;138.5;1,166.25
Oct 4, 2023;1:00 AM;2:00 AM;4,343.5;1,310.5;4,151.75;26,841.75;0;119;0;4,273.5;3,008.25;3,479;81.75;1,158
Oct 4, 2023;2:00 AM;3:00 AM;4,306;1,297.25;4,196.75;25,170.5;0;119;0;4,026.75;3,308.75;3,708;19.5;1,274.25
Oct 4, 2023;3:00 AM;4:00 AM;4,268.5;1,311.25;4,211;25,445;0;119;0;4,065.5;3,329.5;3,742.25;16;1,434.25
Oct 4, 2023;4:00 AM;5:00 AM;4,257.25;1,274.5;4,220.25;24,628.75;0;119;0;4,110;3,156.75;3,866.5;3;1,422.25
Oct 4, 2023;5:00 AM;6:00 AM;4,260.5;1,245.5;4,309.75;23,987.25;0;125.25;0;4,401.5;2,994.75;4,114.5;222.5;1,408.5
Oct 4, 2023;6:00 AM;7:00 AM;4,278.25;1,287;4,361.25;24,192.75;0;133.75;0;4,698.75;3,112.25;5,129.75;2,127.25;1,447.5
Oct 4, 2023;7:00 AM;8:00 AM;4,334.25;1,342.5;4,067;23,092;430.75;140.75;0;5,170.5;3,710.75;5,223.25;5,217;1,470
Oct 4, 2023;8:00 AM;9:00 AM;4,405.5;1,391;4,450.5;21,827.5;5,058.5;146;0;5,553.25;3,790;5,130;4,398.25;1,468.25
Oct 4, 2023;9:00 AM;10:00 AM;4,498.75;1,377.25;4,959;20,512.25;12,205;139.5;0;5,779;3,367.75;4,656.5;2,069.25;1,455.75
Oct 4, 2023;10:00 AM;11:00 AM;4,569;1,354.5;4,562.25;19,401.5;19,360;137;0;5,465.5;3,413.75;4,630;1,141.5;1,454.25
Oct 4, 2023;11:00 AM;12:00 PM;4,577.25;1,365.75;3,843.5;21,065.75;24,219.5;135.5;0;5,858.25;3,977;4,105.25;178.75;1,438.5
Oct 4, 2023;12:00 PM;1:00 PM;4,532.25;1,369.5;3,524.75;21,608.25;26,226;126.25;0;5,738.5;4,160.25;3,744;281;1,426.25
Oct 4, 2023;1:00 PM;2:00 PM;4,468;1,472;4,055;20,835;25,510.5;124.25;0;5,770.75;3,959;3,537.5;277.75;1,418
Oct 4, 2023;2:00 PM;3:00 PM;4,422.75;1,466.25;4,726.5;19,579.5;22,928.5;134.25;0;5,493;3,743;3,765.5;435.5;1,423
Oct 4, 2023;3:00 PM;4:00 PM;4,342.75;1,410.75;4,816.75;17,891.25;18,041;136.5;0;5,982.75;3,835.25;4,295.75;712.25;1,459.25
Oct 4, 2023;4:00 PM;5:00 PM;4,360.25;1,401.75;5,212.75;16,505.5;11,396;132.25;0;6,275;4,090;5,322;1,028.5;1,457.75
Oct 4, 2023;5:00 PM;6:00 PM;4,383.25;1,436;5,211.75;15,065.75;4,665;144.5;0;7,394.5;4,214;6,719;3,215.75;1,498.25
Oct 4, 2023;6:00 PM;7:00 PM;4,458.25;1,420.5;5,290.25;15,147.25;694;146.75;0;7,711;4,392.25;7,368.5;4,440.5;1,500.75
Oct 4, 2023;7:00 PM;8:00 PM;4,533.5;1,359.25;5,404.5;17,158;0.75;139.75;0;7,678.5;4,561.25;7,148.5;4,643.75;1,491.25
Oct 4, 2023;8:00 PM;9:00 PM;4,588;1,373;5,413;19,018;0;137.75;0;7,692.75;4,351;7,074.5;3,167.5;1,488.5
Oct 4, 2023;9:00 PM;10:00 PM;4,601.5;1,374.5;5,308.25;20,420.5;0;131.5;0;7,302.75;3,989.25;6,940.5;1,775.5;1,475.5
Oct 4, 2023;10:00 PM;11:00 PM;4,577.75;1,353.5;4,730.25;20,687.75;0;131;0;6,616.75;3,759.5;6,139.25;505;1,461.75
Oct 4, 2023;11:00 PM;12:00 AM;4,507.25;1,344.25;4,698;21,090.25;0;131;0;6,141.25;3,834;5,237.25;673.5;1,478.5
Oct 5, 2023;12:00 AM;1:00 AM;4,429.25;1,301.75;4,661;22,135.75;0;127.25;0;5,805.5;3,882.5;5,079.25;68.25;1,461.75
Oct 5, 2023;1:00 AM;2:00 AM;4,368.5;1,271.5;4,521;22,084.75;0;127;0;5,768;3,764.5;4,797.25;24.25;1,464
Oct 5, 2023;2:00 AM;3:00 AM;4,322.5;1,304.75;4,377.75;22,100.25;0;127;0;5,813.25;3,583.25;4,842.75;9.5;1,444.75
Oct 5, 2023;3:00 AM;4:00 AM;4,308.75;1,239.5;4,086.75;22,146.25;0;127;0;5,903;3,510.75;4,840;20.25;1,451
Oct 5, 2023;4:00 AM;5:00 AM;4,297.5;1,214;4,084.75;22,077.75;0;127;0;6,256.25;3,511;4,911.25;16;1,460
Oct 5, 2023;5:00 AM;6:00 AM;4,288;1,202.5;4,089.25;21,915;0;127.25;0;7,192.25;3,786;5,313.5;41.5;1,432.5
Oct 5, 2023;6:00 AM;7:00 AM;4,327;1,234.5;4,089;22,125.75;0;134.25;0;8,673;4,218;6,879.75;589.25;1,449.5
Oct 5, 2023;7:00 AM;8:00 AM;4,344;1,305.5;3,901.25;22,549;275.5;135;0;9,080;4,416.25;7,271.5;3,540;1,447.25
Oct 5, 2023;8:00 AM;9:00 AM;4,413.5;1,314.5;4,213.5;21,529.75;3,589.25;135.75;0;8,345.5;4,705.75;7,251.5;3,103.75;1,445.75
Oct 5, 2023;9:00 AM;10:00 AM;4,513;1,350.75;3,488.25;19,686.5;9,163.75;136;0;7,599;4,876.25;7,101.25;2,736;1,440.75
Oct 5, 2023;10:00 AM;11:00 AM;4,573.25;1,350;3,107.5;18,479;16,110.5;136;0;7,090.25;4,737.75;6,577.25;546.75;1,461.5
Oct 5, 2023;11:00 AM;12:00 PM;4,559.5;1,420.5;2,564.5;18,368;20,987.75;136;0;6,792.5;4,474.75;6,136.75;219.5;1,454.75
Oct 5, 2023;12:00 PM;1:00 PM;4,528.75;1,407.25;2,328.25;17,982.5;21,172;130;0;6,820.25;4,043;5,998.5;671.25;1,428.5
Oct 5, 2023;1:00 PM;2:00 PM;4,486.75;1,392.75;1,967.25;17,232.25;18,827;129.25;0;7,212.5;3,831.25;6,390;662;1,444.75
Oct 5, 2023;2:00 PM;3:00 PM;4,455.25;1,390.25;2,281;16,112.5;15,560.25;132;0;7,549.5;3,333.25;6,496.5;356.25;1,458
Oct 5, 2023;3:00 PM;4:00 PM;4,423.75;1,381.5;2,413;14,282;10,760.75;133.25;0;8,607.75;3,521.75;6,837;1,063.75;1,490.5
Oct 5, 2023;4:00 PM;5:00 PM;4,416;1,382.25;2,184;11,586.25;6,904.75;142;0;9,103.5;4,097;7,050.25;1,346;1,511.5
Oct 5, 2023;5:00 PM;6:00 PM;4,413;1,393.5;1,879.5;8,806;3,193.5;143;0;9,337.25;5,084.5;7,772.5;3,204.5;1,516.75
Oct 5, 2023;6:00 PM;7:00 PM;4,487.5;1,458.5;1,382.5;6,992.5;479;143;0;9,416.75;5,594;9,095;5,852;1,513.5
Oct 5, 2023;7:00 PM;8:00 PM;4,567.25;1,466.75;1,840.5;6,918.75;0.5;143;0;9,498.5;5,624.5;9,109;6,109.5;1,521.5
Oct 5, 2023;8:00 PM;9:00 PM;4,617.25;1,390.25;2,884.75;7,216.25;0;142.75;0;9,554.25;5,524;8,823;4,655.75;1,541
Oct 5, 2023;9:00 PM;10:00 PM;4,639.5;1,334.25;3,913;7,540.25;0;136.25;0;9,369.5;4,714.25;7,718.5;2,635.25;1,523.75
Oct 5, 2023;10:00 PM;11:00 PM;4,572.5;1,302.5;4,649;8,123.25;0;136;0;9,289.5;3,742;7,325.25;1,003;1,512
Oct 5, 2023;11:00 PM;12:00 AM;4,505.25;1,309.5;5,160.5;8,776.75;0;136;0;8,561.75;2,819.5;6,860.25;250;1,520.5
Oct 6, 2023;12:00 AM;1:00 AM;4,413.25;1,360.75;5,561;9,408.5;0;136;0;7,728.25;2,609;6,355.75;294.5;1,493.75
Oct 6, 2023;1:00 AM;2:00 AM;4,334.75;1,368.25;5,491.5;9,825.75;0;136.75;0;6,856.25;2,476.5;5,871.75;66;1,490
Oct 6, 2023;2:00 AM;3:00 AM;4,312.5;1,322.5;4,707;10,932.25;0;138;0;6,909.5;2,666.75;6,128;190.75;1,492.25
Oct 6, 2023;3:00 AM;4:00 AM;4,299;1,309.75;4,650.5;11,794.25;0;138.25;0;6,895;2,744.5;5,664.25;5.75;1,488.75
Oct 6, 2023;4:00 AM;5:00 AM;4,286.25;1,257.25;4,524;13,085.75;0;139;0;7,330.5;2,800.5;5,571;5.75;1,469
Oct 6, 2023;5:00 AM;6:00 AM;4,299.25;1,282.75;4,628.5;13,978.75;0;139.75;0;8,082.25;3,005.75;5,831.5;230.5;1,481.25
Oct 6, 2023;6:00 AM;7:00 AM;4,337.25;1,283.5;5,028.5;16,328.25;0;145.25;0;9,276.25;3,309;6,546;2,607.5;1,485.75
Oct 6, 2023;7:00 AM;8:00 AM;4,418;1,352.5;5,335.25;18,049;313.25;146;0;9,661.75;3,463.25;6,539.75;5,517;1,492.75
Oct 6, 2023;8:00 AM;9:00 AM;4,514.5;1,336.25;4,996;19,331;4,478;146;0;10,130.5;3,442.25;6,329.5;4,925.25;1,567.75
Oct 6, 2023;9:00 AM;10:00 AM;4,587.75;1,332.25;4,994.75;19,772;11,769.75;142.75;0;9,387.25;3,568.5;5,820.5;1,584.75;1,494.5
Oct 6, 2023;10:00 AM;11:00 AM;4,633.25;1,352.5;4,847.5;20,008;18,655.25;133.75;0;7,214.25;3,675.75;4,618.25;566.5;1,455.75
Oct 6, 2023;11:00 AM;12:00 PM;4,634;1,337.75;4,823.75;21,740;24,047.5;125.75;0;5,902.75;3,407.75;3,846.25;58.75;1,443.25
Oct 6, 2023;12:00 PM;1:00 PM;4,467;1,312.75;4,676.25;21,872;26,926;121.25;0;5,415.25;3,295.5;3,755.75;17.25;1,441.25
Oct 6, 2023;1:00 PM;2:00 PM;4,312.75;1,395.5;4,728.25;20,279.75;26,475;120;0;5,174.25;3,188;3,775.5;100.75;1,435.25
Oct 6, 2023;2:00 PM;3:00 PM;4,271.25;1,310.75;4,805.5;20,418.75;22,754.75;120;0;4,634.25;3,212;3,942.25;108.5;1,426.25
Oct 6, 2023;3:00 PM;4:00 PM;4,250;1,290.75;4,373;23,862.5;17,941.5;120.25;0;4,761;3,360.25;4,100;61.75;1,433.25
