Datum;Anfang;Ende;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
17.06.2015;12:00;13:00;3.780,25;2.233,75;1.824,5;3.025,5;22.004,75;123;8.928,5;13.419,75;9.525,5;1.308,75;431,25;6.153,75
17.06.2015;13:00;14:00;3.788,75;2.259,25;1.887;3.571,5;22.338;123;8.915,25;13.464,25;9.137,5;1.322;558,5;5.789,5
17.06.2015;14:00;15:00;3.786,25;2.254;1.899,5;4.343;21.425,75;123;8.897,75;13.341,5;8.604,25;1.321,25;531,5;5.730,25
17.06.2015;15:00;16:00;3.807;2.261,75;1.915,75;4.996;18.943,75;119,75;8.854,5;13.236,75;8.336,25;1.292,5;435;5.769,25
17.06.2015;16:00;17:00;3.802,5;2.355,5;1.936,5;5.479,25;15.181;119,25;8.838,5;13.328,75;9.019,5;1.278;947;6.046,5
17.06.2015;17:00;18:00;3.804;2.345,5;1.902,5;5.871,5;10.708,25;119,25;8.826;13.611,75;10.530,5;1.269,5;1.191,5;6.659,5
17.06.2015;18:00;19:00;3.814,75;2.333;1.678,25;5.615;6.397,75;119;8.841,5;13.746,5;11.494;1.171,75;1.925,5;7.222,75
17.06.2015;19:00;20:00;3.838,5;2.344,75;1.364;5.136,25;3.060,75;118,75;8.872,5;13.748;11.980,75;1.162,5;2.706,75;7.751,75
17.06.2015;20:00;21:00;3.835,25;2.224,25;1.056,75;4.817,5;932;113;8.874,25;13.708,25;12.409,75;1.060;2.906;7.625,75
17.06.2015;21:00;22:00;3.815,75;2.196,75;1.065,5;5.132,5;61,75;109,75;8.877,25;13.686,5;12.443;994;1.964,25;7.279,75
17.06.2015;22:00;23:00;3.814,75;2.199,25;1.115;5.287,25;0;107;8.876,5;13.655,75;12.607;967,5;1.935;6.590
17.06.2015;23:00;00:00;3.793,25;2.176;938;5.804;0;107,25;8.853,25;13.650,75;11.825,75;969,5;2.169;5.378
18.06.2015;00:00;01:00;3.791,75;2.186,5;942;5.903,5;0;107,25;8.860,75;13.744,25;9.749,75;700,5;2.169,5;5.060,5
18.06.2015;01:00;02:00;3.760;2.165,5;928;5.869,75;0;107;8.872,25;14.074;8.629,75;701,25;1.783;4.585,5
18.06.2015;02:00;03:00;3.735;2.179;1.027;5.731,75;0;107;8.882;14.311,75;7.663,5;699,75;800,25;4.599,25
18.06.2015;03:00;04:00;3.721;2.161;1.119,75;5.926;0;107;8.864;14.363,25;6.885,75;712;514;4.741,75
18.06.2015;04:00;05:00;3.749,75;2.162;1.169,5;5.959,75;0,5;107;8.845,25;14.344,5;6.975,25;704,25;463,25;4.751,5
18.06.2015;05:00;06:00;3.777,75;2.180,75;1.186,75;5.927,25;123,75;107;8.854;14.369,25;8.124,5;729,25;502,25;5.227
18.06.2015;06:00;07:00;3.796,25;2.229;964;5.776,75;873,25;114;8.888,25;14.489,25;10.920,25;842;981,25;6.234
18.06.2015;07:00;08:00;3.808,5;2.202,25;931,75;5.736;2.334,75;117,5;8.897;14.570,25;12.223,75;970,25;1.514,5;7.254,5
18.06.2015;08:00;09:00;3.814,75;2.235,75;825,5;5.576,25;4.238;121;8.892,75;14.573;12.297;1.087,25;2.177,25;7.860,5
18.06.2015;09:00;10:00;3.821;2.204,5;863,5;6.326;6.266,25;121,75;8.893,5;14.554,25;12.383,5;1.088,25;1.074,5;8.034,75
18.06.2015;10:00;11:00;3.818,5;2.206,25;929,25;7.167,75;7.974;121,75;8.878,75;14.447,25;12.538,75;1.125,75;727;8.155
18.06.2015;11:00;12:00;3.798,75;2.213;964;7.899,5;8.971,25;121,75;8.870,25;13.953,25;12.023,25;1.137,75;1.148,75;8.024,5
18.06.2015;12:00;13:00;3.775;2.213;1.095,75;8.488;9.467,75;122;8.870,25;13.924,5;11.671,75;1.129;1.065,5;8.004,25
18.06.2015;13:00;14:00;3.761,5;2.192,75;1.424;9.269,25;9.744;122,5;8.871,5;14.084,5;11.780,25;1.120,75;1.834,75;7.917,75
18.06.2015;14:00;15:00;3.768;2.241,75;1.610,75;10.228;9.632,75;121;8.871;13.992;11.479,25;1.071;1.981,5;7.655,75
18.06.2015;15:00;16:00;3.771,25;2.208,75;1.723,75;11.207,5;8.896;118,25;8.873,25;14.081,5;11.200;1.049;1.507,5;7.223,75
18.06.2015;16:00;17:00;3.787,75;2.236,5;1.738,25;11.500;7.310,25;117,5;8.875,25;14.397,25;10.856,75;1.007,25;2.130,25;6.750,75
18.06.2015;17:00;18:00;3.790,25;2.244;1.827,75;11.114;5.542,25;115;8.872,5;14.567;11.288,5;999,75;1.716,25;7.403,75
18.06.2015;18:00;19:00;3.814,25;2.223,5;1.881;10.581,25;3.696,25;114,25;8.866,5;14.534,5;11.588,5;883,5;1.400;7.399
18.06.2015;19:00;20:00;3.825,75;2.222,75;1.879;9.403,5;1.918;114,25;8.863,75;14.570,75;11.581;870,75;1.848,5;7.920,5
18.06.2015;20:00;21:00;3.804,25;2.205,5;1.919,25;8.783,5;657,75;112,75;8.858,75;14.249,75;11.707,5;768,25;1.838,75;7.912,75
18.06.2015;21:00;22:00;3.806,25;2.202,25;1.943,75;7.981,75;65,5;111;8.854,25;14.245,5;11.697,25;715,5;789,75;7.183
18.06.2015;22:00;23:00;3.795,25;2.190,25;1.933,25;7.355;0;110,75;8.857;14.199,25;11.317;636,25;1.633,75;6.598
18.06.2015;23:00;00:00;3.792,75;2.171,75;1.919;7.183,25;0;111;8.851,75;14.211,75;9.421,5;642,75;1.706,75;5.756,75
19.06.2015;00:00;01:00;3.795,25;2.177,75;1.923,25;7.087,75;0;111;8.869,75;14.156,5;7.871,75;895;1.901;5.416,5
19.06.2015;01:00;02:00;3.762;2.134;1.896;7.051,25;0;111;8.875,5;14.107,75;7.117,5;896,5;891,5;4.962,75
19.06.2015;02:00;03:00;3.752,5;2.118,75;1.837,5;7.065,75;0;111;8.872,25;14.127,5;6.809,5;891,25;447,25;4.515,75
19.06.2015;03:00;04:00;3.753,5;2.129,25;1.839,25;6.853;0;111;8.880,5;14.168,75;6.521;897,25;520;4.976
19.06.2015;04:00;05:00;3.789,5;2.119,5;1.734,25;6.912,25;1,75;111,25;8.868;14.188,25;6.818;877,75;339,25;4.793,5
19.06.2015;05:00;06:00;3.806,25;2.136;1.628,5;6.889;200,25;112;8.856;14.219;8.216,5;886,25;650,25;4.416,25
19.06.2015;06:00;07:00;3.825,5;2.177;1.493,5;6.660,5;1.207,25;119,75;8.861,75;14.217,25;11.159,75;971;1.169;5.566,5
19.06.2015;07:00;08:00;3.831,5;2.183,25;1.391,5;6.710,5;2.891,25;123,75;8.863,25;14.263;12.449,75;1.095,75;2.132,5;6.657,5
19.06.2015;08:00;09:00;3.783,5;2.160,25;1.279;7.380;5.024,25;122,5;8.864;14.172;12.445;1.134,75;1.576,5;7.368,25
19.06.2015;09:00;10:00;3.795,5;2.154;1.252,25;8.013;7.393,25;119,75;8.862;14.096,25;12.146,25;1.286;1.095,75;7.379
19.06.2015;10:00;11:00;3.785,25;2.173;1.239,5;8.609,5;9.909,5;125,5;8.862;13.975,25;12.156;1.349;827;7.277
19.06.2015;11:00;12:00;3.767,75;2.187,5;1.201,5;8.893;11.831;128;8.854,75;13.929,25;12.049;1.350;819;7.123,75
19.06.2015;12:00;13:00;3.769,25;2.191,5;1.297,5;9.320;12.604,5;127,25;8.438,25;13.688;11.981,25;1.323,75;788,5;6.918,5
19.06.2015;13:00;14:00;3.770,5;2.191,5;1.373;9.903;12.572,5;125,5;7.832,25;12.669,75;11.946;1.296;1.855;6.503,25
19.06.2015;14:00;15:00;3.764,25;2.197,75;1.463,75;10.206,25;11.374,75;124,5;7.774,75;12.882,5;11.670,75;1.193,75;2.664,25;6.378,5
19.06.2015;15:00;16:00;3.761,25;2.170,25;1.550;9.871,25;9.644,75;118,75;7.714,5;12.951,75;11.454;1.133,25;1.343;6.675,5
19.06.2015;16:00;17:00;3.775,25;2.174,5;1.562;9.450,75;8.006,75;115,5;7.705,75;13.238,75;11.110,25;1.118,75;1.080,75;6.675
19.06.2015;17:00;18:00;3.789,5;2.176;1.597,5;9.320,5;5.999;115,5;7.708,5;13.640,25;11.171,5;1.131,25;715,25;7.084,25
19.06.2015;18:00;19:00;3.788,75;2.223,5;1.515,75;8.369,75;3.687;116;7.709,25;13.917;11.845,25;1.150,5;1.294;7.057,5
19.06.2015;19:00;20:00;3.787,75;2.222,25;1.408,5;7.283,25;1.765,5;116;7.763;14.014;12.307,25;1.147;1.141;6.645,25
19.06.2015;20:00;21:00;3.787,25;2.195,75;1.358,5;6.477,25;499,5;116;7.767,25;14.054;11.716,75;1.253,75;981,5;6.097,75
19.06.2015;21:00;22:00;3.789,75;2.195,5;1.386,25;6.215,5;52,25;117;7.765,75;14.065,25;11.661;991,75;1.223,25;5.894,75
19.06.2015;22:00;23:00;3.786,5;2.201;1.426;5.942;0;118;7.766;14.053,25;11.130;957,5;1.368,5;5.309,5
19.06.2015;23:00;00:00;3.757;2.210;1.420,75;5.919,75;0;117,25;7.752,5;14.002,5;9.332,75;961,5;1.675,25;5.105,5
20.06.2015;00:00;01:00;3.760;2.221,25;1.356,5;5.850;0;118;7.710;13.047,25;6.295,75;959,5;1.382,75;4.586,5
20.06.2015;01:00;02:00;3.758;2.219,25;1.310;5.617,25;0;117,75;7.695,5;12.157,5;4.691;964,75;1.389,5;4.574,25
20.06.2015;02:00;03:00;3.767;2.208,25;1.255,5;5.454;0;117,75;7.592,25;12.093,5;4.390,75;958;299;4.483,75
20.06.2015;03:00;04:00;3.770,5;2.205,25;1.272,75;5.384,75;0;117,75;7.434,75;12.095,5;3.807,5;966;343,75;4.561,25
20.06.2015;04:00;05:00;3.780,25;2.199,25;1.196;5.264,25;1,5;118;7.404,5;12.119;3.587,5;961,25;734,75;4.448
20.06.2015;05:00;06:00;3.799,75;2.197;1.123,5;5.140,25;162,75;118;7.515,25;12.120,75;3.521,75;953,75;475;4.438,25
20.06.2015;06:00;07:00;3.806,75;2.197,75;902,75;4.675,25;996,25;118,25;7.564,5;12.083,25;3.763;933,75;468,25;4.525,75
20.06.2015;07:00;08:00;3.796,75;2.192,75;744,5;4.325,75;2.443;121;7.568,25;12.153,25;4.772,75;956,25;1.108,5;4.709,25
20.06.2015;08:00;09:00;3.801;2.198,75;694;4.567,25;4.431,25;123,75;7.538,25;12.092;5.041,5;965,25;1.005,5;4.651,25
20.06.2015;09:00;10:00;3.830,75;2.216,5;606;4.778;6.852;124;7.507,25;12.069,5;4.714;961,25;625;4.602,25
20.06.2015;10:00;11:00;3.813,25;2.230,25;590,75;5.232,75;8.913,5;124;7.514,75;12.088,75;4.586;960,25;631;4.733,25
20.06.2015;11:00;12:00;3.794;2.234,5;569,75;5.739,75;10.282,25;124;7.507,75;12.084,75;4.693,75;960,5;588,25;4.602,75
20.06.2015;12:00;13:00;3.766,25;2.249,25;614;6.191,5;11.732,25;124;7.504,75;12.030,75;4.347,5;959,25;699,5;4.448,75
20.06.2015;13:00;14:00;3.778;2.233;466,75;6.666,25;12.157;124;7.498,25;12.054,25;3.469;959,75;617;4.503,75
20.06.2015;14:00;15:00;3.797,25;2.236,25;410;6.784,5;12.155,75;117,5;7.500,75;11.943,75;2.914,75;907,75;1.447,25;4.352,5
20.06.2015;15:00;16:00;3.742;2.217,5;380,25;7.005,25;11.634;113;7.505;11.865,75;2.809;896;1.781,5;4.297,75
20.06.2015;16:00;17:00;3.709,5;2.208,75;383,75;7.351,5;9.949;112,25;7.481;12.985,25;2.774,5;912,75;1.787;4.376,5
20.06.2015;17:00;18:00;3.745,25;2.229,5;328;6.935,75;7.494,75;121,25;7.488,75;13.460,75;3.324;950;1.805;4.662,25
20.06.2015;18:00;19:00;3.821,75;2.242,25;259,75;6.100,75;4.979,75;122;7.546,25;13.395,25;4.431,25;952;1.037;4.452,25
20.06.2015;19:00;20:00;3.826,5;2.246,25;272,25;5.119,5;2.564;122;7.539,25;13.437,75;4.787,25;950,25;1.166,5;4.584
20.06.2015;20:00;21:00;3.834;2.235,5;250,5;3.941,75;760;121;7.578;13.449,5;5.018,25;943,75;1.019,25;4.597,25
20.06.2015;21:00;22:00;3.853;2.217;179,25;3.273,75;57,75;120;7.557,25;13.466;5.032,25;941,5;903,75;4.474,25
20.06.2015;22:00;23:00;3.846,75;2.202,25;165,5;3.052;0;120,25;7.497;13.282,5;4.714,5;946,75;1.659,75;4.458,25
20.06.2015;23:00;00:00;3.816,75;2.192,75;230,75;3.001,75;0;121;7.454,75;13.181,5;3.979,5;953,25;2.827,5;4.505,25
21.06.2015;00:00;01:00;3.812,5;2.190;231;3.085,5;0;119,5;7.380,25;13.108,5;3.097,75;940,75;2.534,5;4.319,5
21.06.2015;01:00;02:00;3.815;2.200,5;200,75;3.084;0;115;7.324,5;12.924,5;2.026,25;911,75;1.524;3.875,25
21.06.2015;02:00;03:00;3.816,75;2.204,5;202,25;2.907,5;0;115;7.245,75;12.674,25;1.961,5;907;418,5;3.980,5
21.06.2015;03:00;04:00;3.816,5;2.203;211,75;2.730;0;115;7.319;12.265;2.101;913,25;421,25;4.229
21.06.2015;04:00;05:00;3.808,75;2.205,5;188,25;2.585,5;1,75;115;7.363,5;12.046,5;2.211,75;908;261;3.939,75
21.06.2015;05:00;06:00;3.820;2.199,75;230,5;2.363,5;208,5;115;7.357,75;11.229,25;2.230,75;916;214,75;3.941,25
21.06.2015;06:00;07:00;3.846;2.214;279,25;1.965,75;1.186;110,25;7.365,25;11.351,25;2.259;915,5;881,25;3.999,25
21.06.2015;07:00;08:00;3.847,5;2.225,5;280,75;1.481,5;2.911;110;7.359,75;11.792,5;2.245,75;894,5;515,25;4.345,25
21.06.2015;08:00;09:00;3.840,5;2.216;332,5;1.320,5;5.265;110,5;7.349,25;12.232,5;2.253,75;892;855,25;4.402,5
21.06.2015;09:00;10:00;3.836,5;2.206,75;426,5;1.571,75;7.960;112,75;7.229,25;11.977,75;2.262,75;885,75;897,25;4.501,5
21.06.2015;10:00;11:00;3.833;2.225,75;488,75;1.744,25;10.181,25;113,25;7.192,75;12.094;2.255,5;885,25;814,5;4.613,5
21.06.2015;11:00;12:00;3.839,5;2.230;470,75;1.940;10.911,5;112;7.273;12.166,5;2.388,5;880,75;2.041,25;4.909,5
21.06.2015;12:00;13:00;3.813,75;2.225,75;494,75;2.099,25;10.791,75;111,75;7.389,5;12.448,75;2.398,25;882,75;1.697,25;4.723,25
21.06.2015;13:00;14:00;3.821,25;2.225;553,75;2.296;10.625,25;112;7.407,5;11.847;2.530,25;880,25;1.154;4.558,5
21.06.2015;14:00;15:00;3.780,25;2.240,75;606;2.413,25;10.756;111,5;7.472,5;11.772,5;2.327,25;877,75;2.463;4.453,75
21.06.2015;15:00;16:00;3.769,5;2.238,25;633,75;2.770,75;10.478,75;111;7.445,75;12.005;2.264,25;877,75;1.956,25;4.280,25
21.06.2015;16:00;17:00;3.783;2.229,75;526,5;3.006,5;9.383,75;110,5;7.338,5;12.355,75;2.222;873,25;1.442,75;4.257,25
21.06.2015;17:00;18:00;3.845;2.254;558,25;3.056;7.932,25;109,5;7.377,5;13.486;2.563;869,5;781;4.110,25
21.06.2015;18:00;19:00;3.860;2.268,25;635;2.796;5.345,5;109;7.529,25;13.750,25;3.953,75;871;1.364,5;5.147,5
21.06.2015;19:00;20:00;3.846;2.249,5;658,25;2.608;2.808,25;109;7.579,5;13.751,5;4.585;869,75;1.547,25;5.544
21.06.2015;20:00;21:00;3.846,25;2.228;661,75;3.066,5;814;109,5;7.579,25;13.818,75;5.080,75;877,75;689,5;5.042,25
21.06.2015;21:00;22:00;3.866,25;2.238;689,75;3.635,25;77,5;110;7.580;13.971,25;5.327,75;876;600,75;5.077,25
21.06.2015;22:00;23:00;3.860,25;2.268,5;568,75;4.230,5;0;110,25;7.577,5;13.948;5.378,75;880,25;1.680,5;5.082
21.06.2015;23:00;00:00;3.834,25;2.225,5;541,5;5.061,5;0;110,5;7.498,75;13.668;5.089,25;871,75;2.580,75;5.217,75
22.06.2015;00:00;01:00;3.831;2.237,75;709,5;5.347,75;0;111;7.493,5;13.668,5;4.433;901,5;1.905,25;5.041,25
22.06.2015;01:00;02:00;3.826,25;2.278,5;660,5;5.459,75;0;111;7.578,75;13.713,5;4.110,25;892,5;1.262,25;4.852,75
22.06.2015;02:00;03:00;3.827,25;2.281,75;671,25;5.861,25;0;111;7.534,5;13.864,75;3.543;890;606,75;4.768,5
22.06.2015;03:00;04:00;3.826,5;2.279;695,5;5.562,75;0;110,25;7.572;14.011,75;3.174;1.128,75;538,5;4.751,75
22.06.2015;04:00;05:00;3.829,5;2.277,25;642,5;5.234,75;1;110;7.629,5;14.143;4.312,75;939,5;303,5;4.828
22.06.2015;05:00;06:00;3.833,25;2.281;484,5;5.127,75;201;110;7.623;14.205,75;6.946;948,5;420;6.023,25
22.06.2015;06:00;07:00;3.842,75;2.255,75;435,5;4.559,25;1.396,5;110,75;7.630,25;14.301,25;9.562,75;1.021;567,5;7.039,75
22.06.2015;07:00;08:00;3.854,25;2.211;409;3.907,75;3.439,75;111,25;7.668,25;14.362,75;11.727;1.198,5;1.584,25;7.795
22.06.2015;08:00;09:00;3.852;2.178,75;302,25;3.565,5;5.973,25;118,5;7.696,5;13.767,75;13.287,5;1.356,25;1.407;8.590,25
22.06.2015;09:00;10:00;3.843,25;2.130,5;240;3.732,5;8.467,5;119;7.679,75;13.067,75;13.953;1.359,5;547,75;8.676
22.06.2015;10:00;11:00;3.815;2.116,75;193,75;4.539;10.059,25;120,5;7.668;12.958,25;14.079,5;1.379;497,75;8.790,75
22.06.2015;11:00;12:00;3.786,5;2.128;155,75;5.734;10.726;120,75;7.662,5;13.010,75;14.102,25;1.386,75;864;8.557,75
22.06.2015;12:00;13:00;3.765,75;2.146,5;128,25;6.507;10.571,75;116,75;7.668,5;13.010;14.098,25;1.365,5;986,5;8.379,5
22.06.2015;13:00;14:00;3.756;2.214,75;317,25;6.781,75;9.641;115,25;7.671,75;13.000,25;13.320;1.356,5;3.866,5;8.264
22.06.2015;14:00;15:00;3.725;2.155,5;143,25;7.104,5;8.235,75;113;7.685,5;12.935,25;12.600,25;1.327,75;3.731,75;8.276,25
22.06.2015;15:00;16:00;3.739,5;2.159,5;108,25;6.697,5;7.027;113,75;7.695,5;12.921,75;12.194,25;1.225,25;3.501;8.355,75
22.06.2015;16:00;17:00;3.760,75;2.176,5;84;5.832,25;5.857,75;111;7.704,5;13.187,75;11.999,5;1.196,25;3.739,25;8.393,5
22.06.2015;17:00;18:00;3.770,75;2.166,25;45;5.087,25;4.390,5;110;7.707;13.420,5;12.198,75;1.590,5;3.269,5;8.738,5
22.06.2015;18:00;19:00;3.797,5;2.163,5;37,25;4.450,5;2.875,5;110,75;7.704,5;13.677,5;12.396,5;1.571,5;2.514;8.639,75
22.06.2015;19:00;20:00;3.792,75;2.114;42,5;4.271;1.554,25;110,75;7.709,5;13.746;12.640,5;1.449,5;1.634,25;8.189,25
22.06.2015;20:00;21:00;3.775,75;2.120;45;3.683,25;512,75;110;7.709,5;13.763;12.994,75;1.018,25;1.244,75;8.266,25
22.06.2015;21:00;22:00;3.788,75;2.109,5;36;3.499,75;53,5;110,5;7.703,75;13.865,75;13.414;957;826;8.141,25
22.06.2015;22:00;23:00;3.790,25;2.130;63,75;3.423;0;111;7.641;13.767,5;13.214,75;913,5;1.288,25;7.948,25
22.06.2015;23:00;00:00;3.773,25;2.157,75;99,75;3.612,5;0;111;7.595;13.799;12.517,75;908,75;990,75;6.023
23.06.2015;00:00;01:00;3.767,25;2.137,75;133,25;3.819;0;114,75;7.608,5;13.737,5;11.313,5;921,75;611,75;5.488
23.06.2015;01:00;02:00;3.743;2.124,5;207;4.249,5;0;116;7.604;13.753,25;10.342,25;923,75;405,75;4.850
23.06.2015;02:00;03:00;3.739,5;2.124,25;257;4.643;0;116;7.465,25;13.740;9.401,25;921,25;461;4.937,25
23.06.2015;03:00;04:00;3.738;2.121,75;299,25;4.721,75;0;116;7.503;13.727,25;8.680,5;921,75;204;4.672
23.06.2015;04:00;05:00;3.743,75;2.123;387,5;5.049,25;0,75;116;7.708;13.754,75;8.458,25;925,75;379,25;5.220
23.06.2015;05:00;06:00;3.748,25;2.133,75;506,5;5.283;156,75;119,5;7.978,25;13.811;9.679,25;961;764;5.170,25
23.06.2015;06:00;07:00;3.793,5;2.157;507,5;5.472,25;1.155,25;121,25;8.143,25;13.838;12.455;1.031,75;944,25;6.584,25
23.06.2015;07:00;08:00;3.824;2.174;606;5.303;3.288,5;127,75;8.472;13.872,25;13.755,25;1.216,75;781,75;7.622
23.06.2015;08:00;09:00;3.819;2.181,25;646,75;5.875;6.253;127,5;8.681,5;14.522,5;13.253,25;1.364,25;809,75;8.278,5
23.06.2015;09:00;10:00;3.805,5;2.155,25;657,75;6.417,75;9.266,25;127,25;8.790,25;15.133,25;13.470,75;1.423;459,5;8.077,75
23.06.2015;10:00;11:00;3.820,75;2.167,25;684;7.068;11.372;127,5;8.792;15.132,25;13.239,5;1.409,5;1.420,75;8.227,5
23.06.2015;11:00;12:00;3.792,75;2.141,75;790,75;7.501,5;12.647;127,25;8.781;14.994,75;13.128;1.346,75;1.025,25;8.208,75
23.06.2015;12:00;13:00;3.793,25;2.101,75;847,75;8.008;13.497,5;129;8.814,25;14.790,25;12.870,25;1.234,5;236,25;7.765,25
23.06.2015;13:00;14:00;3.801,75;2.099,25;978,75;8.327;13.962,25;129;8.877,75;14.693,5;12.657,5;1.242,5;224;7.864
23.06.2015;14:00;15:00;3.809,25;2.110;1.115,25;8.638;13.978;128,5;8.919;14.648,75;12.182;1.231,75;675,25;7.558,75
23.06.2015;15:00;16:00;3.810,25;2.147;1.279,25;8.451,5;12.856,25;128,5;8.959,5;14.612,5;11.472,25;1.167;568;7.559,75
23.06.2015;16:00;17:00;3.803,75;2.145,5;1.487;8.734,25;10.952,5;126,5;8.984,5;14.560,25;11.421;1.160,5;548,25;7.494
23.06.2015;17:00;18:00;3.820,25;2.114,75;1.692;8.700;7.945,5;126;9.005,75;14.814,5;11.894,25;1.162,5;720;7.885,25
23.06.2015;18:00;19:00;3.844,75;2.108,75;1.727,5;8.494;5.457,75;126;9.008,75;15.011;12.485,75;1.162,75;540,5;8.176,75
23.06.2015;19:00;20:00;3.859;2.136;1.784;8.188,75;2.816,5;126,75;9.014;15.229,75;12.609,75;1.167,5;1.031,25;8.123,5
23.06.2015;20:00;21:00;3.840,75;2.112;1.766,5;8.108;848,5;124,5;9.016,25;15.238,5;12.352,25;1.042,25;586,75;7.353,5
23.06.2015;21:00;22:00;3.838;2.080,5;1.750,75;8.150,75;66,25;124,5;9.002,75;15.240,75;12.374,75;1.032,25;742;6.981,75
23.06.2015;22:00;23:00;3.824;2.095,5;1.803,5;9.100,5;0;124;8.919,5;15.077;11.838,5;985,5;753,25;6.277,5
23.06.2015;23:00;00:00;3.807,75;2.115,5;1.821,5;9.941,25;0;123;8.911,5;14.439,75;9.446,75;985,5;1.697;5.717,75
24.06.2015;00:00;01:00;3.813;2.077,75;1.751,5;10.172,25;0;124,75;8.918,75;14.561,25;6.715,5;984;1.820;4.782,5
24.06.2015;01:00;02:00;3.813,25;2.099,5;1.714,75;9.972,75;0;126;8.922,5;14.617,75;5.468,75;993,5;1.129,75;4.528,75
24.06.2015;02:00;03:00;3.808,75;2.161,5;1.583,5;9.386,75;0;120,25;8.923,5;14.657,25;5.210,75;944,25;594,25;4.704,25
24.06.2015;03:00;04:00;3.810,25;2.113;1.520,25;8.848,75;0;119;8.927,25;14.761,5;5.729;949,25;404;5.110,25
24.06.2015;04:00;05:00;3.816,5;2.109,75;1.471;8.492,75;0,75;119;8.928,25;14.842,25;6.397,75;957,5;507,5;4.873
24.06.2015;05:00;06:00;3.813;2.135,25;1.659;8.174,5;136,5;124;8.924,25;14.855;8.242,75;999,5;430;4.708,5
24.06.2015;06:00;07:00;3.830;2.169;1.659;7.923;1.059,5;126,5;8.954,25;14.821,25;10.985,5;1.047,25;1.088;6.333
24.06.2015;07:00;08:00;3.840,75;2.146;1.590,75;7.735,75;2.971,25;127,75;9.031,75;14.928,5;12.999,75;1.163,25;1.808,75;7.614
24.06.2015;08:00;09:00;3.482,25;2.089,75;1.503,25;7.714,25;5.362,75;127;9.028,25;14.741,25;13.256;1.233;2.745,5;8.116,5
24.06.2015;09:00;10:00;3.465,5;2.097,5;1.331;7.895,25;7.935;127;9.026;14.612,75;13.215;1.229,5;1.875;8.153,5
24.06.2015;10:00;11:00;3.466,25;2.105,75;1.352,75;7.998,75;9.832,5;125,75;9.055;14.528,75;13.221,75;1.222,75;1.728,25;7.970,25
24.06.2015;11:00;12:00;3.471,25;2.113;1.298,25;8.044,5;11.264;125;9.069,75;14.498,5;13.268;1.244,5;1.793,5;7.953
24.06.2015;12:00;13:00;3.472,75;2.117,75;1.130,75;7.646,25;12.534,25;122,75;9.070,5;14.797;13.147;1.276;888,5;7.670
24.06.2015;13:00;14:00;3.474,25;2.082,5;1.106;7.143,5;14.080,25;122;9.058,5;14.620;11.548;1.276,75;312,75;7.497,75
24.06.2015;14:00;15:00;3.473,75;2.123,5;957,5;6.641;15.281,75;121,75;9.060,25;14.297,75;11.249,75;1.272;607;7.806,25
24.06.2015;15:00;16:00;3.481,75;2.094,5;932,5;5.847,25;15.294,25;121,25;9.051,75;14.185,75;11.172,25;1.220,75;492;7.260,25
24.06.2015;16:00;17:00;3.487;2.108,75;770,25;5.312;13.752,5;123,75;9.043;14.310,75;11.320,75;1.167,5;478,5;7.285,5
24.06.2015;17:00;18:00;3.499;2.122;816,75;4.687,5;11.018,5;122,5;9.037,25;14.664,5;11.775,75;1.083,75;925,75;7.728,25
24.06.2015;18:00;19:00;3.579,5;2.115,5;789;3.874,75;7.384,25;122;9.029,25;14.848,75;12.230;1.080,5;1.059,5;7.694
24.06.2015;19:00;20:00;3.833,75;2.167,25;747;3.483,5;3.687,75;122;9.019,75;14.841,5;12.025,5;1.077,25;2.230,75;7.991,5
24.06.2015;20:00;21:00;3.819,5;2.147,75;647;3.038,75;1.148;122;9.015,75;14.888,25;12.823,75;1.007,75;2.234,5;7.985
24.06.2015;21:00;22:00;3.821,25;2.169,75;600,75;3.519;90,5;123;9.024,5;14.836,75;13.047,25;996,5;1.288,75;7.718
24.06.2015;22:00;23:00;3.794,5;2.179,5;448;4.253;0;124;8.989,25;14.681,5;12.438,5;1.001;1.147,75;7.001,75
24.06.2015;23:00;00:00;3.781,75;2.117,25;336;4.747;0;124,25;8.988,5;14.663,5;11.208;980,5;811,5;5.858,75
25.06.2015;00:00;01:00;3.783,75;2.101,5;331,75;5.039,25;0;124;8.996;14.668,25;9.809,75;931,25;482,5;5.455,75
25.06.2015;01:00;02:00;3.778,25;2.089,25;275;5.065,5;0;120,5;9.003,25;14.694;9.422;910,75;304,5;5.067,75
25.06.2015;02:00;03:00;3.772,25;2.101,25;231,75;4.863,25;0;118,5;9.004,75;14.371,5;8.808,5;901,25;503,5;5.136,25
25.06.2015;03:00;04:00;3.778,75;2.090,75;229,75;4.618,5;0;118;9.013,5;14.333,25;8.587,75;906;207,5;5.224,25
25.06.2015;04:00;05:00;3.794;2.090,75;209;4.170,75;1,5;118;9.028,25;14.346,75;9.074,75;906,5;434,75;4.964,25
